CCL,Floor,MinBuildingAge,BuildingNum,UnitNum,x,y,GFA,CLASS_NUM,TYPE_NUM,WIFIHK_NUM,POI_DIVERSITY,SMK_TYPE,RGD_TYPE,BUS_TYPE,MIN_TYPE,MAL_TYPE,CVS_TYPE,RCP_TYPE,CPO_TYPE,SGD_TYPE,PLG_TYPE,BAS_TYPE,CMC_TYPE,TOI_TYPE,POB_TYPE,KDG_TYPE,CHU_TYPE,PRS_TYPE,SES_TYPE,EES_TYPE,PAV_TYPE,LIB_TYPE,SMK_DIST,RGD_DIST,BUS_DIST,MIN_DIST,MAL_DIST,CVS_DIST,RCP_DIST,CPO_DIST,SGD_DIST,PLG_DIST,BAS_DIST,CMC_DIST,TOI_DIST,POB_DIST,KDG_DIST,CHU_DIST,PRS_DIST,SES_DIST,EES_DIST,PAV_DIST,LIB_DIST,New_price
190.645,8,2,1,313,820373,833162,290,14,64,69,4.081775318,9,8,3,5,9,26,22,35,9,8,10,3,23,10,20,14,9,9,18,22,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,4.83
190.645,2,2,1,313,820373,833162,434,14,64,69,4.081775318,9,8,3,5,9,26,22,35,9,8,10,3,23,10,20,14,9,9,18,22,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,6.76
190.645,4,12,8,2960,818127,835580,658,14,46,94,4.018051525,9,17,13,5,12,21,35,21,15,10,17,10,13,11,63,12,23,17,37,71,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.8
190.645,1,26,20,4759,841891,831635,529,13,51,63,4.107047575,7,13,9,12,11,15,22,22,10,7,13,6,8,7,42,22,9,12,17,42,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,7.7
190.645,1,23,11,2032,841138,831074,977,13,44,34,4.107109762,5,9,7,6,9,13,18,18,11,5,13,6,7,7,28,16,8,10,19,37,2,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,10
190.645,1,19,8,2880,845156,818867,586,14,44,53,3.92198299,11,7,7,10,18,19,11,29,11,4,9,6,11,12,80,13,14,8,18,22,3,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,8.04
190.645,2,39,8,1400,815823,827972,438,15,72,113,4.02601686,12,24,9,5,22,21,19,60,8,11,8,7,17,11,34,25,12,11,37,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.06
190.645,3,42,9,3501,837948,828232,703,15,55,52,4.136313438,7,9,6,9,6,13,25,28,8,7,8,6,13,12,21,12,8,8,30,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,6.5
190.645,2,20,7,1662,832881,840094,598,15,58,46,4.042592029,5,13,2,5,6,12,26,16,9,13,7,6,17,9,27,10,6,4,15,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.97
190.645,1,5,41,3726,844938,818223,980,13,38,39,3.703698119,12,3,6,7,13,18,1,20,10,0,2,5,5,10,57,5,9,7,13,2,3,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,21
190.645,7,19,8,2880,845064,818927,615,14,45,56,3.8931968,11,7,7,10,18,19,11,30,11,4,9,6,11,12,86,13,15,9,21,23,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,7.98
190.645,1,6,9,2649,846318,817663,968,11,25,7,3.474354071,1,1,2,2,1,3,0,5,7,0,0,2,2,3,6,0,1,0,7,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,9.73
190.645,1,60,1,42,821016,833852,446,14,68,111,4.078905024,17,19,9,14,15,53,31,56,12,9,13,8,36,19,55,30,12,14,36,29,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4.9
190.645,5,36,3,348,816173,827313,450,14,54,73,4.0383623,6,14,9,4,12,12,15,38,7,8,7,4,12,9,29,13,7,11,27,37,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4.28
190.645,3,35,52,10642,839027,827369,395,15,66,55,4.018228483,8,12,8,8,11,17,19,64,9,9,12,6,13,9,23,24,8,11,28,16,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,5.28
190.645,3,16,3,1472,844972,818843,674,14,43,54,3.88807017,12,6,8,9,17,21,9,29,11,4,9,6,11,13,84,12,14,8,18,18,3,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,8.83
190.645,3,37,4,968,832036,825222,377,13,64,80,3.97586442,12,24,10,14,14,29,38,47,14,19,25,8,27,21,51,25,8,14,36,113,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.23
190.645,2,9,12,2580,821444,833026,492,15,47,37,3.990548101,8,7,1,7,7,25,16,22,1,6,4,2,18,9,19,16,3,7,16,15,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5.74
190.645,3,24,12,3360,829615,826357,593,15,68,109,4.035824631,14,19,8,22,24,46,51,50,8,10,9,6,12,22,22,21,8,7,38,39,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,8.37
190.645,1,25,7,2184,845425,819746,787,14,52,64,4.047864412,12,9,6,11,15,20,35,31,14,6,12,7,16,13,61,25,12,8,37,39,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.15
190.645,3,28,4,1280,844195,820568,488,14,54,68,4.065705645,7,4,3,7,9,17,20,25,12,3,5,5,8,9,26,14,7,10,26,26,3,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6
190.645,1,28,3,408,816125,827242,725,14,56,73,4.029409227,7,14,8,4,12,12,16,39,7,8,7,4,12,9,29,13,8,11,30,38,2,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,6.38
190.645,5,32,3,1050,841833,831371,515,13,50,62,4.093565518,7,15,8,11,11,15,22,23,11,7,14,6,9,8,42,20,9,12,20,49,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5.05
190.645,1,24,7,4256,844722,819314,574,14,50,75,3.991678193,14,5,8,10,21,25,20,33,17,5,11,8,11,13,83,18,17,13,29,36,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.15
190.645,1,36,4,832,837318,826845,483,16,78,105,4.05597388,9,20,7,14,14,19,28,32,15,11,9,14,16,12,38,26,7,7,41,64,3,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,6.47
190.645,9,23,5,816,827876,823745,963,13,39,32,4.039241382,6,6,5,4,6,5,23,17,7,4,12,5,3,4,24,10,8,4,15,19,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,9.83
190.645,1,34,5,1147,839215,828036,686,15,49,37,3.97936565,8,6,4,8,8,11,12,41,5,5,5,4,10,8,23,9,6,7,22,15,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,8.58
190.645,1,23,12,3026,814592,827098,567,14,59,51,3.910947765,6,8,6,1,4,12,22,27,9,12,11,6,11,7,36,13,9,10,37,51,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,3.98
190.645,2,24,16,3800,814658,827261,505,13,56,49,3.954430873,7,9,5,2,5,13,19,29,7,12,12,6,12,8,27,14,7,10,38,49,2,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,5.38
190.645,2,29,12,4200,842662,831665,691,14,50,47,3.966300399,7,7,6,10,9,14,13,15,1,5,5,3,4,5,29,11,3,5,9,35,4,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,6.45
190.645,1,32,11,3216,829321,823802,474,15,56,57,4.053540342,10,14,7,10,9,14,25,37,11,9,14,8,10,6,30,13,8,4,33,45,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,6.38
190.645,3,33,5,1392,824086,825225,683,14,33,9,3.433926163,2,3,3,3,3,2,9,9,0,4,1,1,12,3,4,1,2,0,9,35,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,6.6
190.645,3,42,9,3501,837948,828232,538,15,55,52,4.136313438,7,9,6,9,6,13,25,28,8,7,8,6,13,12,21,12,8,8,30,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,5.2
190.645,3,19,5,1584,829417,822750,638,14,43,17,4.054054615,5,8,3,4,5,6,9,17,5,8,6,4,5,4,9,2,3,2,14,21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,6.2
190.645,1,9,40,236,818093,832706,697,14,37,8,3.94785753,3,6,3,2,1,4,15,10,5,4,5,1,11,4,7,3,1,2,17,10,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,9.6
190.645,3,16,8,3345,824382,825301,1177,14,33,10,3.618080874,2,3,3,3,3,2,11,9,0,4,1,1,11,3,4,1,2,0,10,24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,12.12
190.645,2,29,10,1734,839514,828421,1285,15,51,23,3.6896372,6,3,4,8,4,6,7,34,0,2,1,2,7,7,12,5,3,3,24,18,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,9.98
190.645,1,14,28,2830,822330,824818,1136,10,16,0,3.174312151,1,3,2,2,1,0,5,7,0,1,0,0,2,1,0,0,0,0,3,9,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.75
190.645,2,2,17,1620,835285,833294,1388,15,44,42,3.974478619,4,11,2,9,2,11,14,27,4,2,2,5,8,5,17,10,4,7,13,24,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,29.15
190.645,1,35,2,304,821653,833734,379,15,57,62,4.047863618,13,14,3,14,12,39,22,31,6,7,9,3,31,15,34,23,6,8,24,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.18
190.645,1,33,5018,5018,822397,837993,1100,9,20,0,2.663909766,1,0,0,0,1,1,0,2,0,1,1,0,0,1,3,2,0,0,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.08
190.645,1,2,18,2178,821316,833089,1045,15,52,49,4.02469818,11,9,1,9,10,30,19,25,3,7,8,2,21,11,30,18,4,7,16,21,2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,7.5
190.645,1,2,647,8521,819400,818711,1298,10,17,21,3.601335367,1,1,2,0,1,1,2,0,0,2,0,2,2,2,11,2,4,3,6,3,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,11.38
190.645,1,8,7,1991,815356,828443,621,15,69,134,4.050116632,15,28,6,5,26,28,27,71,11,8,15,15,22,18,54,28,10,16,41,42,3,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,8.78
190.645,2,2,40,1727,818538,836467,726,15,43,50,4.054798513,4,8,8,1,6,12,18,14,9,6,9,8,10,6,41,9,14,11,19,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,8.45
186.775,3,39,7,1704,838920,827075,531,15,67,63,4.03399318,9,12,8,8,12,17,23,65,11,10,11,10,11,9,26,26,8,11,27,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6.14
186.775,1,20,16,4176,839338,826818,735,14,59,39,4.026593831,8,8,6,8,10,15,24,46,10,5,6,6,6,7,26,22,7,9,24,18,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,5.8
186.775,2,27,30,2052,817485,825474,700,14,29,6,3.190285174,2,0,0,0,2,1,7,17,0,3,0,0,5,4,4,0,3,1,12,20,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,6.5
186.775,2,38,5,1408,835607,834895,447,13,67,127,4.135460803,15,27,14,11,17,26,41,46,13,18,14,17,17,14,62,45,15,13,30,57,7,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5.17
186.775,1,29,6,1680,832626,840209,518,14,61,53,4.125680237,6,20,2,8,7,13,26,20,14,15,12,7,17,10,24,10,8,5,19,30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4
186.775,5,14,28,2830,822650,824760,775,11,17,0,2.931406793,1,3,2,2,1,0,4,8,0,1,0,0,2,1,0,0,0,0,2,15,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,5.88
186.775,3,39,4,624,840789,829742,736,14,37,8,4.027529877,3,6,2,0,4,6,4,9,2,2,1,3,2,3,9,3,2,2,10,10,3,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,5.73
186.775,1,47,1,90,820550,833725,460,14,67,98,4.103333581,16,17,6,10,11,47,30,48,14,11,14,8,27,17,44,26,13,14,32,39,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.65
186.775,1,29,10,1734,841135,815640,1217,15,62,86,4.056921051,15,19,9,6,10,24,31,27,10,11,8,8,13,18,65,34,11,7,20,35,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,10
186.775,7,25,27,1430,834804,833655,690,15,52,60,4.098630196,6,17,4,14,4,17,20,29,5,6,4,6,10,10,21,24,6,10,16,21,2,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,7.25
190.645,2,7,18,1419,812886,817374,449,14,36,14,3.783492675,5,2,7,0,3,6,2,3,1,1,1,1,2,4,13,1,4,3,8,16,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,7.19
190.645,3,16,8,3345,824272,825281,1177,14,32,9,3.57392148,2,3,3,3,3,2,10,9,0,4,1,1,11,3,4,1,2,0,9,27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,12.83
190.645,7,2,40,1727,818545,836409,465,15,42,52,4.081258445,5,8,10,2,6,13,19,14,9,6,9,8,9,7,41,9,14,11,20,28,4,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6.08
190.645,4,4,14,2406,829250,825494,534,14,66,118,4.034829819,18,15,10,21,28,47,22,54,11,12,9,7,9,20,54,26,13,5,39,51,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,10.8
190.645,4,39,3,600,831528,824916,703,13,65,131,4.105274721,16,21,15,21,19,36,48,59,23,21,31,16,31,25,54,36,8,15,41,102,7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6.53
190.645,8,32,3,640,831187,824320,666,14,65,102,4.067034754,8,12,14,16,11,24,44,56,18,17,16,5,20,20,31,22,7,15,42,63,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.55
190.645,1,2,40,1727,818518,836444,418,15,42,52,4.079962349,5,8,9,2,6,13,18,14,9,7,9,8,9,6,41,9,14,11,20,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.46
190.645,3,2,40,1727,818518,836444,406,15,42,52,4.079962349,5,8,9,2,6,13,18,14,9,7,9,8,9,6,41,9,14,11,20,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.71
190.645,5,2,40,1727,818518,836444,406,15,42,52,4.079962349,5,8,9,2,6,13,18,14,9,7,9,8,9,6,41,9,14,11,20,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.73
190.645,4,20,7,1959,845533,818642,698,13,36,29,3.871629315,9,4,6,5,13,14,5,18,10,1,3,3,5,8,51,8,10,6,10,14,2,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,7.89
190.645,2,2,40,1727,818518,836444,433,15,42,52,4.079962349,5,8,9,2,6,13,18,14,9,7,9,8,9,6,41,9,14,11,20,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.57
190.645,1,2,40,1727,818773,836417,1075,15,40,42,4.035319324,3,8,7,1,4,9,16,12,7,5,9,7,8,5,37,8,12,9,17,24,4,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,14.35
190.645,1,2,40,1727,818538,836467,318,15,43,50,4.054798513,4,8,8,1,6,12,18,14,9,6,9,8,10,6,41,9,14,11,19,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4.25
190.645,3,2,40,1727,818518,836444,367,15,42,52,4.079962349,5,8,9,2,6,13,18,14,9,7,9,8,9,6,41,9,14,11,20,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4.99
190.645,3,2,40,1727,818702,836412,423,15,41,44,4.052692963,4,8,8,1,4,9,18,12,8,6,9,8,9,5,37,8,12,10,18,26,4,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,5.66
190.645,1,2,40,1727,818753,836367,438,15,40,43,4.043802691,3,8,8,1,4,9,17,12,7,6,9,8,9,6,37,8,13,10,18,27,4,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,5.45
190.645,6,2,40,1727,818518,836444,367,15,42,52,4.079962349,5,8,9,2,6,13,18,14,9,7,9,8,9,6,41,9,14,11,20,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.02
190.645,8,2,40,1727,818545,836409,398,15,42,52,4.081258445,5,8,10,2,6,13,19,14,9,6,9,8,9,7,41,9,14,11,20,28,4,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5.73
190.645,2,2,40,1727,818722,836445,482,15,40,43,4.039591927,3,8,8,1,4,9,17,12,7,6,9,8,9,5,37,8,12,9,18,26,4,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,5.54
190.645,2,2,40,1727,818545,836409,465,15,42,52,4.081258445,5,8,10,2,6,13,19,14,9,6,9,8,9,7,41,9,14,11,20,28,4,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5.96
190.645,8,2,40,1727,818545,836409,420,15,42,52,4.081258445,5,8,10,2,6,13,19,14,9,6,9,8,9,7,41,9,14,11,20,28,4,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5.7
190.645,3,19,4,1263,828982,826335,740,13,52,54,3.98748635,12,9,6,9,12,22,47,39,7,7,8,4,10,13,31,7,6,6,28,20,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8.85
190.645,6,2,40,1727,818538,836467,464,15,43,50,4.054798513,4,8,8,1,6,12,18,14,9,6,9,8,10,6,41,9,14,11,19,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.58
190.645,2,38,6,1584,838140,826845,385,16,79,134,4.159654449,12,21,11,15,20,24,33,50,14,16,17,15,14,13,42,30,9,14,41,43,3,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4.85
190.645,5,2,40,1727,818538,836467,816,15,43,50,4.054798513,4,8,8,1,6,12,18,14,9,6,9,8,10,6,41,9,14,11,19,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,9.44
190.645,1,2,40,1727,818753,836367,442,15,40,43,4.043802691,3,8,8,1,4,9,17,12,7,6,9,8,9,6,37,8,13,10,18,27,4,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,5.47
190.645,1,5,63,1101,816797,826416,611,14,28,9,3.22298214,2,3,1,1,2,1,5,11,0,1,1,0,10,2,4,0,3,1,6,31,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,7
190.645,1,38,1,160,821529,833679,395,15,59,68,4.036279109,14,14,4,14,12,45,24,33,8,7,9,3,34,15,34,24,5,9,25,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.15
190.645,7,2,40,1727,818518,836444,414,15,42,52,4.079962349,5,8,9,2,6,13,18,14,9,7,9,8,9,6,41,9,14,11,20,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.3
190.645,9,2,40,1727,818538,836467,569,15,43,50,4.054798513,4,8,8,1,6,12,18,14,9,6,9,8,10,6,41,9,14,11,19,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,7.14
190.645,3,2,40,1727,818545,836409,521,15,42,52,4.081258445,5,8,10,2,6,13,19,14,9,6,9,8,9,7,41,9,14,11,20,28,4,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6.68
190.645,2,2,40,1727,818538,836467,569,15,43,50,4.054798513,4,8,8,1,6,12,18,14,9,6,9,8,10,6,41,9,14,11,19,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,6.52
190.645,1,2,30,1982,818039,825857,323,13,23,3,3.362431766,2,1,1,0,2,1,11,16,0,3,0,0,5,6,7,0,3,0,15,11,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,5.43
190.645,2,23,5,1526,844119,820379,778,14,54,70,4.06791631,7,4,3,8,9,17,21,26,12,5,5,5,9,11,26,15,7,10,28,30,3,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7.22
190.645,6,2,14,723,839546,832262,752,12,27,23,3.729995167,3,2,3,6,0,2,8,9,1,0,1,0,3,4,2,1,1,1,6,5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,18.58
190.645,5,2,40,1727,818538,836467,464,15,43,50,4.054798513,4,8,8,1,6,12,18,14,9,6,9,8,10,6,41,9,14,11,19,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.57
190.645,1,2,40,1727,818753,836367,579,15,40,43,4.043802691,3,8,8,1,4,9,17,12,7,6,9,8,9,6,37,8,13,10,18,27,4,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,6.76
190.645,2,2,40,1727,818746,836397,511,15,40,43,4.045697612,3,8,8,1,4,9,17,12,7,6,9,8,9,5,37,8,12,9,17,25,4,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,6.46
190.645,7,2,40,1727,818692,836381,579,15,41,45,4.068581305,4,8,8,1,5,10,19,12,9,6,9,8,9,6,37,8,12,11,19,26,4,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,7.32
190.645,7,2,40,1727,818518,836444,409,15,42,52,4.079962349,5,8,9,2,6,13,18,14,9,7,9,8,9,6,41,9,14,11,20,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.33
190.645,2,39,7,1704,838920,827075,531,15,67,63,4.03399318,9,12,8,8,12,17,23,65,11,10,11,10,11,9,26,26,8,11,27,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.8
190.645,2,2,40,1727,818518,836444,457,15,42,52,4.079962349,5,8,9,2,6,13,18,14,9,7,9,8,9,6,41,9,14,11,20,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.97
190.645,8,2,40,1727,818518,836444,386,15,42,52,4.079962349,5,8,9,2,6,13,18,14,9,7,9,8,9,6,41,9,14,11,20,28,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.38
190.645,1,0,66,19267,845705,817495,457,11,25,6,3.57238599,2,2,2,2,1,4,0,5,7,0,0,2,3,3,7,0,2,0,7,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1.98
190.645,3,0,66,19267,845871,817558,754,11,25,6,3.486097025,1,1,2,2,1,4,0,6,7,0,0,2,2,3,7,0,2,0,7,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,8.7
190.645,1,0,6,1782,836122,824896,388,14,46,36,4.096805138,4,6,3,7,7,9,25,22,8,7,4,8,9,7,20,11,6,7,18,19,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,7.24
190.645,1,25,9,547,835853,833560,946,14,48,52,4.031617199,5,13,6,9,3,14,20,28,6,4,7,9,9,5,27,15,8,9,17,40,3,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,9.58
190.645,4,41,1,60,838171,829157,1110,12,32,27,3.919414886,5,9,4,10,4,9,12,20,4,2,1,1,10,11,9,3,3,0,14,6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,11
190.645,2,38,17,4000,830264,826042,671,15,76,164,4.044298089,18,33,8,23,31,53,56,66,9,13,12,13,24,24,45,37,12,7,51,73,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,9.28
190.645,2,32,10,3500,814409,826886,750,14,60,53,3.982480602,7,4,8,4,9,15,21,25,6,8,9,7,12,7,33,12,9,9,36,44,2,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,6.95
190.645,1,27,14,498,836736,826997,978,15,70,72,3.899267596,6,15,4,14,11,14,20,17,5,3,3,1,8,9,24,15,4,3,24,49,3,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,8.3
190.645,2,24,2,736,845404,819520,595,14,52,71,4.083503867,11,9,8,15,17,22,34,33,15,6,13,9,14,15,65,24,12,10,36,36,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.82
190.645,2,31,7,1776,828736,824218,781,14,57,83,4.003889024,13,13,10,14,13,17,36,38,14,7,18,11,9,10,45,18,12,6,38,70,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.75
190.645,2,41,16,3422,828714,826509,543,14,46,27,3.940270606,6,6,4,5,4,14,31,32,4,7,7,2,10,8,24,5,4,5,15,12,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5.39
190.645,2,26,20,4759,841755,831583,491,13,50,62,4.094405308,7,13,8,11,11,15,22,23,11,6,13,6,9,8,42,21,9,12,20,45,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.28
190.645,5,17,1,960,830243,825229,608,15,78,173,4.096324874,19,32,12,23,32,54,41,70,13,15,14,17,19,29,60,46,17,10,50,81,7,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,8
190.645,1,18,2,599,840966,830406,724,12,43,24,4.160061025,4,8,3,2,5,8,11,13,6,4,7,7,10,5,13,11,7,6,13,24,3,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,9.28
